tid,cid,column,value,label
27176,7, Not-in-family, Other-relatives,1
27177,3, Bachelors, HS-grad,-1
27178,4, 13, 9,1
27179,12, 40, 98,-1
27180,9, Male, lMea,1
27181,10, 2174, 0,-1
27182,8, White,A White,1
27183,5, Never-married, Never-married,-1
27184,11, 0,,1
27185,0,39,20,-1
27186,5, Never-married, Never-marriedM,1
27187,1, State-gov, Private,-1
27188,2, 77516,80 0671,1
27189,11, 0, 0,-1
27190,8, White,L White,1
27191,14, <=50K, >50K,-1
27192,10, 2174,,1
27193,6, Adm-clerical, Other-service,-1
27194,10, 2174,C 0,1
27195,10, 2174, 2597,-1
27196,10, 2174, 0,1
27197,2, 77516, 29115,-1
27198,2, 77516,,1
27199,0,39,39,-1
27200,4, 13, 9,1
27201,3, Bachelors, Some-college,-1
27202,11, 0,l 0,1
27203,9, Male, Female,-1
27204,10, 2174,,1
27205,0,39,28,-1
27206,13, United-States,m United-States,1
27207,12, 40, 45,-1
27208,7, Not-in-family,R Own-child,1
27209,0,39,37,-1
27210,12, 40,3 8,1
27211,7, Not-in-family, Husband,-1
27212,5, Never-married,,1
27213,6, Adm-clerical, Craft-repair,-1
27214,7, Not-in-family,il-Ny-fmtai on,1
27215,8, White, White,-1
27216,12, 40,N 70,1
27217,9, Male, Male,-1
27218,1, State-gov,n tmpnfocilS-ee--,1
27219,11, 0, 0,-1
27220,12, 40,0 5,1
27221,12, 40, 99,-1
27222,7, Not-in-family,,1
27223,4, 13, 9,-1
27224,3, Bachelors, Some-collegeo,1
27225,12, 40, 50,-1
27226,9, Male, lMea,1
27227,10, 2174, 0,-1
27228,6, Adm-clerical,Z Transport-moving,1
27229,9, Male, Male,-1
27230,6, Adm-clerical,gonnT-atsri orvpm,1
27231,11, 0, 0,-1
27232,10, 2174, 0,1
27233,11, 0, 0,-1
27234,14, <=50K,K >50K,1
27235,12, 40, 40,-1
27236,9, Male,eal M,1
27237,5, Never-married, Divorced,-1
27238,2, 77516,P 144182,1
27239,0,39,38,-1
27240,7, Not-in-family,,1
27241,2, 77516, 210991,-1
27242,4, 13,01 ,1
27243,13, United-States, India,-1
27244,14, <=50K, >50KM,1
27245,7, Not-in-family, Not-in-family,-1
27246,1, State-gov,et atg-oSv,1
27247,3, Bachelors, HS-grad,-1
27248,4, 13,,1
27249,0,39,48,-1
27250,10, 2174, 6015,1
27251,14, <=50K, <=50K,-1
27252,1, State-gov,i rPvtea,1
27253,10, 2174, 0,-1
27254,13, United-States,,1
27255,8, White, White,-1
27256,11, 0, 0e,1
27257,10, 2174, 0,-1
27258,10, 2174,,1
27259,8, White, White,-1
27260,14, <=50K, 0K5<=,1
27261,1, State-gov, Self-emp-not-inc,-1
27262,0,39,m28,1
27263,4, 13, 13,-1
27264,12, 40,4 0,1
27265,4, 13, 10,-1
27266,8, White,,1
27267,0,39,35,-1
27268,7, Not-in-family,,1
27269,10, 2174, 0,-1
27270,7, Not-in-family,yla- -inotNimf,1
27271,1, State-gov, Private,-1
27272,9, Male, MaleU,1
27273,12, 40, 40,-1
27274,0,39,,1
27275,3, Bachelors, Bachelors,-1
27276,2, 77516,,1
27277,10, 2174, 0,-1
27278,0,39,26R,1
27279,11, 0, 0,-1
27280,3, Bachelors,,1
27281,13, United-States, United-States,-1
27282,3, Bachelors,,1
27283,3, Bachelors, Some-college,-1
27284,11, 0,0 ,1
27285,6, Adm-clerical, Other-service,-1
27286,6, Adm-clerical, Salesq,1
27287,1, State-gov, Private,-1
27288,8, White,Otr eh,1
27289,0,39,56,-1
27290,9, Male,,1
27291,10, 2174, 0,-1
27292,9, Male,Mae l,1
27293,8, White, White,-1
27294,14, <=50K, 5=<0K,1
27295,5, Never-married, Never-married,-1
27296,13, United-States, United-StatesX,1
27297,5, Never-married, Divorced,-1
27298,13, United-States,a ?,1
27299,0,39,39,-1
27300,9, Male,,1
27301,0,39,33,-1
27302,3, Bachelors,gSeoleoce lm-,1
27303,11, 0, 0,-1
27304,1, State-gov,N Self-emp-not-inc,1
27305,7, Not-in-family, Husband,-1
27306,5, Never-married, WidowedY,1
27307,8, White, White,-1
27308,4, 13,G 8,1
27309,0,39,55,-1
27310,5, Never-married,,1
27311,5, Never-married, Married-spouse-absent,-1
27312,1, State-gov,tai Perv,1
27313,5, Never-married, Married-civ-spouse,-1
27314,4, 13,31 ,1
27315,13, United-States, United-States,-1
27316,5, Never-married, Married-civ-spousep,1
27317,8, White, Black,-1
27318,2, 77516,j 180985,1
27319,10, 2174, 0,-1
27320,10, 2174, 0,1
27321,9, Male, Male,-1
27322,9, Male,,1
27323,13, United-States, United-States,-1
27324,7, Not-in-family,,1
27325,11, 0, 0,-1
27326,2, 77516, 41099H,1
27327,6, Adm-clerical, Exec-managerial,-1
27328,5, Never-married, Married-civ-spousec,1
27329,13, United-States, Greece,-1
27330,12, 40,,1
27331,10, 2174, 0,-1
27332,3, Bachelors,1 1th,1
27333,2, 77516, 141877,-1
27334,12, 40,0 4,1
27335,9, Male, Male,-1
27336,14, <=50K,0 =5K<,1
27337,0,39,36,-1
27338,13, United-States,,1
27339,2, 77516, 225823,-1
27340,5, Never-married,,1
27341,10, 2174, 0,-1
27342,14, <=50K,,1
27343,1, State-gov, Private,-1
27344,2, 77516,,1
27345,14, <=50K, <=50K,-1
27346,12, 40,P 60,1
27347,6, Adm-clerical, Machine-op-inspct,-1
27348,3, Bachelors,j HS-grad,1
27349,2, 77516, 216595,-1
27350,14, <=50K, 5<=0K,1
27351,7, Not-in-family, Wife,-1
27352,3, Bachelors, Some-collegeh,1
27353,5, Never-married, Divorced,-1
27354,8, White,Ada-lPn-Iia necrsas,1
27355,6, Adm-clerical, Transport-moving,-1
27356,4, 13, 11E,1
27357,13, United-States, United-States,-1
27358,2, 77516, 197113Y,1
27359,8, White, White,-1
27360,13, United-States,ene Uiat-tStsd,1
27361,10, 2174, 0,-1
27362,7, Not-in-family, Not-in-familyF,1
27363,8, White, White,-1
27364,6, Adm-clerical,G Sales,1
27365,8, White, White,-1
27366,9, Male, FemaleA,1
27367,12, 40, 45,-1
27368,10, 2174,u 0,1
27369,14, <=50K, <=50K,-1
27370,10, 2174, 0p,1
27371,4, 13, 10,-1
27372,13, United-States, United-StatesQ,1
27373,1, State-gov, State-gov,-1
27374,9, Male,,1
27375,0,39,65,-1
27376,6, Adm-clerical, Craft-repairL,1
27377,10, 2174, 0,-1
27378,11, 0, 0u,1
27379,13, United-States, United-States,-1
27380,2, 77516,y 222020,1
27381,5, Never-married, Never-married,-1
27382,3, Bachelors, Bachelorsh,1
27383,6, Adm-clerical, Farming-fishing,-1
27384,4, 13, 7,1
27385,7, Not-in-family, Husband,-1
27386,12, 40,c 40,1
27387,13, United-States, United-States,-1
27388,6, Adm-clerical,G Craft-repair,1
27389,9, Male, Male,-1
27390,9, Male, MaleO,1
27391,10, 2174, 0,-1
27392,7, Not-in-family,u Husband,1
27393,2, 77516, 45937,-1
27394,9, Male, Malet,1
27395,1, State-gov, Federal-gov,-1
27396,9, Male,,1
27397,4, 13, 9,-1
27398,0,39,,1
27399,2, 77516, 82622,-1
27400,5, Never-married,,1
27401,8, White, White,-1
27402,11, 0,,1
27403,14, <=50K, <=50K,-1
27404,10, 2174, 0o,1
27405,0,39,31,-1
27406,8, White, thieW,1
27407,11, 0, 0,-1
27408,3, Bachelors, 12thK,1
27409,6, Adm-clerical, Craft-repair,-1
27410,1, State-gov, Privater,1
27411,13, United-States, United-States,-1
27412,3, Bachelors,W Prof-school,1
27413,9, Male, Female,-1
27414,2, 77516, 209067E,1
27415,7, Not-in-family, Own-child,-1
27416,8, White,n White,1
27417,5, Never-married, Married-civ-spouse,-1
27418,12, 40,40 ,1
27419,5, Never-married, Married-civ-spouse,-1
27420,3, Bachelors,,1
27421,14, <=50K, <=50K,-1
27422,13, United-States,,1
27423,5, Never-married, Never-married,-1
27424,0,39,,1
27425,7, Not-in-family, Own-child,-1
27426,3, Bachelors,Hgar -Sd,1
27427,2, 77516, 477867,-1
27428,7, Not-in-family, Own-childE,1
27429,1, State-gov, Self-emp-not-inc,-1
27430,5, Never-married,,1
27431,11, 0, 0,-1
27432,1, State-gov, PrivateV,1
27433,6, Adm-clerical, Exec-managerial,-1
27434,9, Male,leMa ,1
27435,2, 77516, 103474,-1
27436,5, Never-married, DivorcedS,1
27437,1, State-gov, Private,-1
27438,0,39,38S,1
27439,14, <=50K, >50K,-1
27440,5, Never-married,,1
27441,10, 2174, 0,-1
27442,14, <=50K,=0K<5 ,1
27443,7, Not-in-family, Husband,-1
27444,14, <=50K, <=50Kw,1
27445,8, White, White,-1
27446,8, White,w White,1
27447,10, 2174, 0,-1
27448,13, United-States,h United-States,1
27449,0,39,33,-1
27450,5, Never-married,e r-Nvrdeariem,1
27451,10, 2174, 0,-1
27452,1, State-gov,,1
27453,1, State-gov, Private,-1
27454,7, Not-in-family, Not-in-familya,1
27455,0,39,40,-1
27456,14, <=50K, <=50Ka,1
27457,1, State-gov, Local-gov,-1
27458,14, <=50K,K5= <0,1
27459,8, White, Other,-1
27460,4, 13, 10n,1
27461,4, 13, 10,-1
27462,13, United-States,iSea snetdtU-t,1
27463,5, Never-married, Married-civ-spouse,-1
27464,8, White,D White,1
27465,1, State-gov, ?,-1
27466,10, 2174,,1
27467,12, 40, 13,-1
27468,14, <=50K,K= 5<0,1
27469,7, Not-in-family, Not-in-family,-1
27470,11, 0,0 ,1
27471,4, 13, 13,-1
27472,4, 13,B 11,1
27473,10, 2174, 0,-1
27474,7, Not-in-family, HusbandL,1
27475,11, 0, 0,-1
27476,3, Bachelors,,1
27477,11, 0, 0,-1
27478,12, 40, 32x,1
27479,7, Not-in-family, Husband,-1
27480,14, <=50K,T <=50K,1
27481,12, 40, 25,-1
27482,12, 40,h 40,1
27483,3, Bachelors, Some-college,-1
27484,12, 40,,1
27485,11, 0, 0,-1
27486,14, <=50K,<0 K5=,1
27487,2, 77516, 419146,-1
27488,14, <=50K,,1
27489,12, 40, 55,-1
27490,6, Adm-clerical, Adm-clericalM,1
27491,3, Bachelors, Masters,-1
27492,7, Not-in-family,Hndb uas,1
27493,13, United-States, United-States,-1
27494,10, 2174,0 ,1
27495,7, Not-in-family, Own-child,-1
27496,12, 40,Y 30,1
27497,8, White, White,-1
27498,0,39,,1
27499,11, 0, 0,-1
27500,3, Bachelors, 11ths,1
27501,0,39,17,-1
27502,13, United-States,T United-States,1
27503,12, 40, 40,-1
27504,11, 0,,1
27505,8, White, White,-1
27506,4, 13, 6D,1
27507,5, Never-married, Married-civ-spouse,-1
27508,9, Male,,1
27509,12, 40, 40,-1
27510,9, Male,a leM,1
27511,7, Not-in-family, Husband,-1
27512,8, White,,1
27513,5, Never-married, Never-married,-1
27514,14, <=50K,,1
27515,12, 40, 50,-1
27516,10, 2174,0 ,1
27517,12, 40, 40,-1
27518,13, United-States,edS s-Uitaettn,1
27519,0,39,34,-1
27520,7, Not-in-family,,1
27521,1, State-gov, ?,-1
27522,0,39,v30,1
27523,11, 0, 0,-1
27524,9, Male,,1
27525,5, Never-married, Never-married,-1
27526,7, Not-in-family, Husbande,1
27527,3, Bachelors, 12th,-1
27528,11, 0, 0D,1
27529,0,39,50,-1
27530,6, Adm-clerical, Handlers-cleanersu,1
27531,6, Adm-clerical, Sales,-1
27532,11, 0,q 0,1
27533,13, United-States, United-States,-1
27534,12, 40, 40h,1
27535,9, Male, Male,-1
27536,6, Adm-clerical,,1
27537,14, <=50K, <=50K,-1
27538,3, Bachelors, 10thr,1
27539,12, 40, 70,-1
27540,10, 2174, 0,1
27541,4, 13, 10,-1
27542,10, 2174,c 0,1
27543,12, 40, 47,-1
27544,7, Not-in-family,,1
27545,12, 40, 45,-1
27546,13, United-States,,1
27547,4, 13, 8,-1
27548,8, White,q White,1
27549,3, Bachelors, HS-grad,-1
27550,12, 40,t 40,1
27551,7, Not-in-family, Not-in-family,-1
27552,11, 0,,1
27553,14, <=50K, <=50K,-1
27554,0,39,19,1
27555,3, Bachelors, HS-grad,-1
27556,0,39,63,1
27557,14, <=50K, <=50K,-1
27558,7, Not-in-family,,1
27559,12, 40, 30,-1
27560,13, United-States,,1
27561,6, Adm-clerical, Prof-specialty,-1
27562,3, Bachelors,rg-H Sad,1
27563,6, Adm-clerical, Sales,-1
27564,7, Not-in-family,Y Own-child,1
27565,5, Never-married, Married-civ-spouse,-1
27566,8, White, Whitey,1
27567,6, Adm-clerical, Prof-specialty,-1
27568,0,39,38K,1
27569,5, Never-married, Never-married,-1
27570,11, 0,I 0,1
27571,4, 13, 11,-1
27572,9, Male,,1
27573,5, Never-married, Married-civ-spouse,-1
27574,2, 77516,,1
27575,4, 13, 9,-1
27576,7, Not-in-family,k Husband,1
27577,10, 2174, 0,-1
27578,14, <=50K,N <=50K,1
27579,12, 40, 40,-1
27580,3, Bachelors,T Assoc-voc,1
27581,6, Adm-clerical, Craft-repair,-1
27582,10, 2174, 0W,1
27583,2, 77516, 202206,-1
27584,1, State-gov, PrivateR,1
27585,8, White, White,-1
27586,7, Not-in-family,adnsbHu ,1
27587,12, 40, 40,-1
27588,13, United-States, United-StatesU,1
27589,10, 2174, 0,-1
27590,8, White,B White,1
27591,12, 40, 40,-1
27592,14, <=50K, >50KU,1
27593,8, White, White,-1
27594,10, 2174,i 0,1
27595,9, Male, Male,-1
27596,13, United-States, United-Statesa,1
27597,7, Not-in-family, Own-child,-1
27598,7, Not-in-family, iraeUdnrm,1
27599,13, United-States, United-States,-1
27600,1, State-gov, eitrPav,1
27601,2, 77516, 81534,-1
27602,1, State-gov,t Private,1
27603,11, 0, 0,-1
27604,6, Adm-clerical,p Sales,1
27605,1, State-gov, Private,-1
27606,3, Bachelors, 9thr,1
27607,1, State-gov, Private,-1
27608,5, Never-married,rraiMde- ipcsoevsu-,1
27609,2, 77516, 253006,-1
27610,14, <=50K, <=50KZ,1
27611,3, Bachelors, Some-college,-1
27612,8, White, Whitec,1
27613,3, Bachelors, Prof-school,-1
27614,0,39,74,1
27615,9, Male, Female,-1
27616,12, 40,,1
27617,14, <=50K, <=50K,-1
27618,6, Adm-clerical,iiMecannph spct-o-,1
27619,9, Male, Male,-1
27620,10, 2174,,1
27621,11, 0, 0,-1
27622,10, 2174,,1
27623,5, Never-married, Divorced,-1
27624,12, 40,I 40,1
27625,9, Male, Male,-1
27626,2, 77516, 189462d,1
27627,9, Male, Female,-1
27628,4, 13,R 13,1
27629,5, Never-married, Married-civ-spouse,-1
27630,7, Not-in-family,N Own-child,1
27631,10, 2174, 2202,-1
27632,6, Adm-clerical,,1
27633,5, Never-married, Never-married,-1
27634,10, 2174,U 99999,1
27635,10, 2174, 0,-1
27636,0,39,z39,1
27637,8, White, White,-1
27638,8, White,t hWie,1
27639,10, 2174, 99999,-1
27640,1, State-gov, otetvSa-g,1
27641,6, Adm-clerical, ?,-1
27642,4, 13,9 ,1
27643,12, 40, 40,-1
27644,5, Never-married, Married-civ-spouseQ,1
27645,5, Never-married, Married-civ-spouse,-1
27646,2, 77516, 091451,1
27647,1, State-gov, Private,-1
27648,8, White,,1
27649,3, Bachelors, Bachelors,-1
27650,0,39,,1
27651,4, 13, 9,-1
27652,9, Male, FemaleS,1
27653,14, <=50K, <=50K,-1
27654,8, White,v White,1
27655,5, Never-married, Never-married,-1
27656,7, Not-in-family,z Not-in-family,1
27657,5, Never-married, Divorced,-1
27658,6, Adm-clerical,,1
27659,2, 77516, 110862,-1
27660,2, 77516, 74883n,1
27661,3, Bachelors, HS-grad,-1
27662,3, Bachelors,,1
27663,13, United-States, England,-1
27664,1, State-gov,u ?,1
27665,1, State-gov, Private,-1
27666,14, <=50K,,1
27667,4, 13, 9,-1
27668,9, Male,l Male,1
27669,7, Not-in-family, Husband,-1
27670,5, Never-married,N-deiae ervrmr,1
27671,14, <=50K, <=50K,-1
27672,2, 77516,d 107801,1
27673,2, 77516, 191277,-1
27674,5, Never-married,,1
27675,0,39,39,-1
27676,7, Not-in-family,Oehee-tr avtrli,1
27677,2, 77516, 153064,-1
27678,12, 40,,1
27679,5, Never-married, Married-civ-spouse,-1
27680,3, Bachelors, 11thy,1
27681,0,39,24,-1
27682,13, United-States,sSeined Ua-ttt,1
27683,7, Not-in-family, Not-in-family,-1
27684,6, Adm-clerical,itesparco fPy-l,1
27685,7, Not-in-family, Not-in-family,-1
27686,1, State-gov, Privated,1
27687,8, White, Black,-1
27688,12, 40, 04,1
27689,2, 77516, 205359,-1
27690,7, Not-in-family,,1
27691,14, <=50K, >50K,-1
27692,10, 2174, 0H,1
27693,2, 77516, 236599,-1
27694,1, State-gov, eairPvt,1
27695,5, Never-married, Never-married,-1
27696,10, 2174, 0A,1
27697,11, 0, 0,-1
27698,2, 77516,p 145111,1
27699,12, 40, 40,-1
27700,14, <=50K,,1
27701,0,39,61,-1
27702,9, Male,a leM,1
27703,6, Adm-clerical, Sales,-1
27704,2, 77516,47435 2,1
27705,5, Never-married, Married-civ-spouse,-1
27706,12, 40,02 ,1
27707,1, State-gov, Private,-1
27708,3, Bachelors,aMs sret,1
27709,6, Adm-clerical, Craft-repair,-1
27710,3, Bachelors, Assoc-vocw,1
27711,1, State-gov, Self-emp-not-inc,-1
27712,6, Adm-clerical,,1
27713,8, White, Asian-Pac-Islander,-1
27714,3, Bachelors,,1
27715,7, Not-in-family, Husband,-1
27716,4, 13,,1
27717,6, Adm-clerical, Exec-managerial,-1
27718,6, Adm-clerical,,1
27719,4, 13, 12,-1
27720,10, 2174,,1
27721,14, <=50K, >50K,-1
27722,5, Never-married,,1
27723,10, 2174, 0,-1
27724,6, Adm-clerical,,1
27725,8, White, White,-1
27726,3, Bachelors, 12thX,1
27727,11, 0, 0,-1
27728,14, <=50K,F <=50K,1
27729,9, Male, Female,-1
27730,1, State-gov, PrivateZ,1
27731,10, 2174, 0,-1
27732,6, Adm-clerical, Craft-repairY,1
27733,3, Bachelors, Bachelors,-1
27734,4, 13, 9,1
27735,11, 0, 0,-1
27736,13, United-States, United-Statesu,1
27737,4, 13, 9,-1
27738,5, Never-married,rdsvo iMu-apse-eric,1
27739,8, White, White,-1
27740,10, 2174, 0p,1
27741,0,39,22,-1
27742,14, <=50K,g <=50K,1
27743,3, Bachelors, HS-grad,-1
27744,12, 40,,1
27745,7, Not-in-family, Unmarried,-1
27746,7, Not-in-family,a sHdubn,1
27747,11, 0, 0,-1
27748,10, 2174, 0,1
27749,10, 2174, 0,-1
27750,6, Adm-clerical,V Craft-repair,1
27751,14, <=50K, <=50K,-1
27752,13, United-States, United-StatesV,1
27753,11, 0, 0,-1
27754,3, Bachelors,,1
27755,13, United-States, United-States,-1
27756,3, Bachelors, Prof-schoolj,1
27757,5, Never-married, Married-civ-spouse,-1
27758,10, 2174,,1
27759,14, <=50K, <=50K,-1
27760,14, <=50K,,1
27761,4, 13, 5,-1
27762,7, Not-in-family,m Husband,1
27763,2, 77516, 152621,-1
27764,10, 2174, 0F,1
27765,3, Bachelors, HS-grad,-1
27766,10, 2174,b 0,1
27767,12, 40, 45,-1
27768,9, Male,Me al,1
27769,10, 2174, 0,-1
27770,0,39,65c,1
27771,7, Not-in-family, Not-in-family,-1
27772,7, Not-in-family,,1
27773,11, 0, 0,-1
27774,0,39,75,1
27775,12, 40, 30,-1
27776,10, 2174,Y 0,1
27777,11, 0, 0,-1
27778,10, 2174,,1
27779,0,39,38,-1
27780,4, 13,9 ,1
27781,3, Bachelors, Prof-school,-1
27782,0,39,20t,1
27783,2, 77516, 59335,-1
27784,1, State-gov,,1
27785,11, 0, 0,-1
27786,2, 77516, 641224,1
27787,10, 2174, 0,-1
27788,2, 77516,,1
27789,10, 2174, 0,-1
27790,0,39,C46,1
27791,13, United-States, United-States,-1
27792,0,39,,1
27793,2, 77516, 225775,-1
27794,0,39,,1
27795,9, Male, Male,-1
27796,0,39,,1
27797,3, Bachelors, Some-college,-1
27798,9, Male,,1
27799,0,39,25,-1
27800,10, 2174,F 0,1
27801,12, 40, 15,-1
27802,12, 40,n 17,1
27803,7, Not-in-family, Own-child,-1
27804,4, 13,p 12,1
27805,5, Never-married, Divorced,-1
27806,8, White, Whitew,1
27807,9, Male, Female,-1
27808,4, 13, 01,1
27809,3, Bachelors, Masters,-1
27810,5, Never-married,,1
27811,0,39,28,-1
27812,0,39,04,1
27813,14, <=50K, <=50K,-1
27814,11, 0,G 0,1
27815,8, White, White,-1
27816,5, Never-married,b Never-married,1
27817,2, 77516, 158002,-1
27818,7, Not-in-family,bdHu asn,1
27819,13, United-States, United-States,-1
27820,4, 13,,1
27821,12, 40, 40,-1
27822,7, Not-in-family, Husbandw,1
27823,9, Male, Male,-1
27824,1, State-gov,,1
27825,0,39,26,-1
27826,2, 77516,,1
27827,4, 13, 9,-1
27828,10, 2174,,1
27829,0,39,25,-1
27830,0,39,,1
27831,0,39,38,-1
27832,7, Not-in-family,,1
27833,14, <=50K, <=50K,-1
27834,14, <=50K, <=50Ku,1
27835,4, 13, 12,-1
27836,3, Bachelors,,1
27837,1, State-gov, Self-emp-not-inc,-1
27838,10, 2174,q 0,1
27839,14, <=50K, >50K,-1
27840,4, 13, 13O,1
27841,8, White, White,-1
27842,5, Never-married,-eepdcriouarMisv-s ,1
27843,10, 2174, 0,-1
27844,7, Not-in-family,y onfNlatim-i-,1
27845,8, White, Asian-Pac-Islander,-1
27846,2, 77516,,1
27847,11, 0, 0,-1
27848,13, United-States, United-StatesQ,1
27849,10, 2174, 0,-1
27850,4, 13,,1
27851,14, <=50K, <=50K,-1
27852,6, Adm-clerical, ?,1
27853,1, State-gov, Private,-1
27854,2, 77516, 308077J,1
27855,9, Male, Male,-1
27856,6, Adm-clerical,R Machine-op-inspct,1
27857,0,39,55,-1
27858,2, 77516, 304857M,1
27859,12, 40, 43,-1
27860,3, Bachelors, Prof-schoolh,1
27861,13, United-States, United-States,-1
27862,6, Adm-clerical,eaa nix-gclaeErm,1
27863,11, 0, 0,-1
27864,2, 77516, 111128i,1
27865,10, 2174, 0,-1
27866,8, White,IeniP scsraaAl-na-d,1
27867,2, 77516, 133420,-1
27868,13, United-States,tS-eandUestt i,1
27869,2, 77516, 220001,-1
27870,1, State-gov,arvi Pet,1
27871,1, State-gov, Private,-1
27872,0,39,N42,1
27873,6, Adm-clerical, Prof-specialty,-1
27874,3, Bachelors,adrSH -g,1
27875,14, <=50K, >50K,-1
27876,11, 0, 0E,1
27877,3, Bachelors, Some-college,-1
27878,12, 40,04 ,1
27879,0,39,36,-1
27880,11, 0, 0y,1
27881,5, Never-married, Divorced,-1
27882,6, Adm-clerical,ahotMniccs n-iep-p,1
27883,11, 0, 0,-1
27884,0,39,36K,1
27885,4, 13, 9,-1
27886,14, <=50K,<5K0 =,1
27887,3, Bachelors, HS-grad,-1
27888,6, Adm-clerical,Sseal ,1
27889,0,39,33,-1
27890,1, State-gov,rP vtiae,1
27891,10, 2174, 0,-1
27892,14, <=50K, <=50Kq,1
27893,6, Adm-clerical, Transport-moving,-1
27894,10, 2174,0 ,1
27895,8, White, White,-1
27896,1, State-gov,,1
27897,4, 13, 10,-1
27898,14, <=50K,,1
27899,13, United-States, United-States,-1
27900,10, 2174,F 0,1
27901,8, White, White,-1
27902,8, White, Blacku,1
27903,14, <=50K, <=50K,-1
27904,0,39,Z36,1
27905,4, 13, 12,-1
27906,8, White,T White,1
27907,2, 77516, 159822,-1
27908,0,39,,1
27909,9, Male, Female,-1
27910,9, Male,,1
27911,11, 0, 0,-1
27912,4, 13,,1
27913,3, Bachelors, Assoc-acdm,-1
27914,4, 13, 10Y,1
27915,12, 40, 50,-1
27916,10, 2174,M 0,1
27917,8, White, White,-1
27918,3, Bachelors,,1
27919,6, Adm-clerical, Adm-clerical,-1
27920,5, Never-married,cDdrv oie,1
27921,1, State-gov, Private,-1
27922,11, 0, 0,1
27923,14, <=50K, <=50K,-1
27924,4, 13,,1
27925,9, Male, Male,-1
27926,0,39,,1
27927,1, State-gov, Private,-1
27928,4, 13,,1
27929,5, Never-married, Divorced,-1
27930,11, 0, 0H,1
27931,7, Not-in-family, Not-in-family,-1
27932,8, White, Wieht,1
27933,7, Not-in-family, Husband,-1
27934,13, United-States,nitet eUat-Ssd,1
27935,4, 13, 13,-1
27936,2, 77516,k 478457,1
27937,3, Bachelors, 5th-6th,-1
27938,11, 0,,1
27939,0,39,35,-1
27940,1, State-gov,rie avtP,1
27941,9, Male, Male,-1
27942,8, White,kcl Ba,1
27943,4, 13, 9,-1
27944,9, Male, Maled,1
27945,9, Male, Male,-1
27946,13, United-States,,1
27947,5, Never-married, Married-civ-spouse,-1
27948,4, 13,,1
27949,0,39,42,-1
27950,13, United-States,,1
27951,3, Bachelors, HS-grad,-1
27952,2, 77516,B 169496,1
27953,10, 2174, 0,-1
27954,9, Male,l eaM,1
27955,8, White, White,-1
27956,3, Bachelors, dga-HSr,1
27957,5, Never-married, Never-married,-1
27958,12, 40, 40j,1
27959,10, 2174, 0,-1
27960,7, Not-in-family, Husbandx,1
27961,1, State-gov, State-gov,-1
27962,9, Male,,1
27963,1, State-gov, Private,-1
27964,14, <=50K,K05 <=,1
27965,7, Not-in-family, Own-child,-1
27966,14, <=50K, >50KI,1
27967,3, Bachelors, HS-grad,-1
27968,4, 13,9 ,1
27969,12, 40, 45,-1
27970,2, 77516, 360129,1
27971,13, United-States, United-States,-1
27972,5, Never-married, -iipsuerMvdaer-sco,1
27973,6, Adm-clerical, Adm-clerical,-1
27974,4, 13,,1
27975,9, Male, Male,-1
27976,0,39,35G,1
27977,14, <=50K, >50K,-1
27978,1, State-gov, Self-emp-not-incN,1
27979,13, United-States, United-States,-1
27980,7, Not-in-family,b Not-in-family,1
27981,7, Not-in-family, Not-in-family,-1
27982,10, 2174,0 ,1
27983,2, 77516, 340543,-1
27984,11, 0,,1
27985,6, Adm-clerical, Machine-op-inspct,-1
27986,7, Not-in-family, HusbandJ,1
27987,12, 40, 50,-1
27988,5, Never-married, SeparatedL,1
